"basisOfRecord","date_year","decimalLatitude","decimalLongitude","eventDate","individualCount","scientificName","id","especie_normalizada","decada"
"HumanObservation",2023,63.4111783333,-19.0221416667,"2023-08-09T13:55:50+00:00",NA,"Fratercula arctica","228f1ac2-0127-42d4-a03e-8c682e5a1ee9","Fratercula arctica",2020
"HumanObservation",2023,58.3874951457,-5.19733376,"2023-07-14T14:56:00+01:00",NA,"Fratercula arctica","229932c6-855d-4cb2-a1c4-b84459ee9f61","Fratercula arctica",2020
"HumanObservation",2023,70.3570460039,31.0863986588,"2023-06-04T01:37:00+02:00",NA,"Fratercula arctica","22bebb84-5db8-472b-b8c2-952c312f2a43","Fratercula arctica",2020
"HumanObservation",2023,64.175302852,-21.9647931867,"2023-06-01T13:36:10+00:00",NA,"Fratercula arctica","22e47d4c-2605-4ed6-8add-bea365ae58eb","Fratercula arctica",2020
"HumanObservation",2023,63.8807454623,-22.739565238,"2023-05-14T15:51:00+00:00",NA,"Rissa tridactyla","22fda782-b14a-4d02-b6bf-c80db8f46e9c","Rissa tridactyla",2020
"HumanObservation",2023,77.5129196453,23.7161182905,"2023-06-17T22:20:00+02:00",NA,"Balaenoptera physalus","2300f90a-c749-4fc5-9540-acbf55d4fc2a","Balaenoptera physalus",2020
"HumanObservation",2023,69.2439243303,15.9551630176,"2023-08-11T16:39:09+02:00",NA,"Fratercula arctica","23212901-5ee6-4559-ae1b-2f6ae773573a","Fratercula arctica",2020
"HumanObservation",2023,79.7215383333,10.8926933333,"2023-08-02T09:00:00+02:00",NA,"Rissa tridactyla","23459f49-b238-4065-b41e-44624bd7517a","Rissa tridactyla",2020
"HumanObservation",2023,63.4030236048,-19.0368483961,"2023-08-10T19:59:30+00:00",NA,"Fratercula arctica","2395154e-67bd-4ab8-ba13-0f4796902d26","Fratercula arctica",2020
"HumanObservation",2023,65.496584445,-24.5150441667,"2023-07-16T14:32:00+00:00",NA,"Fratercula arctica","24519d86-b2e4-4251-b3dc-e8b1d3c99126","Fratercula arctica",2020
"HumanObservation",2023,71.0929339041,25.3841562452,"2023-07-14T12:38:00+02:00",NA,"Fratercula arctica","246903a6-e6e9-4fee-ad07-de38fcd18183","Fratercula arctica",2020
"HumanObservation",2023,64.1500638542,-21.9528357322,"2023-05-30T19:51:00+00:00",NA,"Fratercula arctica","24baea47-ceab-4205-94f6-8bbcba2a441e","Fratercula arctica",2020
"HumanObservation",2023,70.3451560292,31.095847841,"2023-06-23T17:28:00+02:00",NA,"Rissa tridactyla","24dc0450-0602-4326-b962-a43e7489f55d","Rissa tridactyla",2020
"HumanObservation",2023,80.7528782082,20.5287572833,"2023-07-30T11:32:00+02:00",NA,"Fratercula arctica","24df6f80-d6b9-4ddb-ad91-a277d5c4afcf","Fratercula arctica",2020
"HumanObservation",2023,71.0879515136,25.3421638641,"2023-07-14T12:26:00+02:00",NA,"Fratercula arctica","250dc46a-db0a-47d6-a034-413376a623f7","Fratercula arctica",2020
"HumanObservation",2023,57.1580245,9.0234381997,"2023-07-21T21:28:45+02:00",NA,"Rissa tridactyla","254fe331-e6d9-4b60-869c-32bb15290ec4","Rissa tridactyla",2020
"HumanObservation",2023,79.1862058022,11.1062781753,"2023-07-31T18:55:00+02:00",NA,"Fratercula arctica","2554343e-1a4f-482a-8c03-ae7e5d01c358","Fratercula arctica",2020
"HumanObservation",2023,64.1724289489,-21.9245684333,"2023-06-01T13:18:19+00:00",NA,"Fratercula arctica","25a0ed3e-ab6e-4432-a9ac-46d7f0095fde","Fratercula arctica",2020
"HumanObservation",2023,77.0049116667,15.810695,"2023-08-09T07:15:00+02:00",NA,"Fratercula arctica","260fb8a6-4fdb-4763-88d5-6d4ff619bb7c","Fratercula arctica",2020
"HumanObservation",2023,64.1742119892,-21.9642174337,"2023-06-01T13:32:56+00:00",NA,"Fratercula arctica","2623c1dd-5396-4f1d-b6de-babcce496681","Fratercula arctica",2020
"HumanObservation",2023,70.3963812786,31.083972839,"2023-06-23T16:12:00+02:00",NA,"Fratercula arctica","266911bc-56e9-4668-81e7-e40227da7848","Fratercula arctica",2020
"HumanObservation",2023,78.275969,10.019531,"2023-06-20T22:01:13","1","Balaenoptera musculus","26de3430-e168-4b49-9d15-0af2dc078de5","Balaenoptera musculus",2020
"HumanObservation",2023,66.1796,-17.0109,"2023-06-18T13:08:03+00:00",NA,"Fratercula arctica","26fab7b3-85ba-4f69-80d8-95b88a9f6627","Fratercula arctica",2020
"HumanObservation",2023,65.541336,-13.754581,"2023-07-01T05:25:00+00:00",NA,"Rissa tridactyla tridactyla","27046f37-142c-4abb-a288-2fb44d66c6e8","Rissa tridactyla",2020
"HumanObservation",2023,78.3640632194,16.1251438786,"2023-06-02T15:19:00+02:00",NA,"Fratercula arctica","272b36cc-b0cd-4dad-b959-fe92b8570da4","Fratercula arctica",2020
"HumanObservation",2023,70.3211935641,31.0107305165,"2023-06-23T16:34:00+02:00",NA,"Fratercula arctica","276923b9-8341-40b0-bebc-79501bfd9fad","Fratercula arctica",2020
"HumanObservation",2023,65.5002455556,-24.5264616667,"2023-08-16T14:27:00+00:00",NA,"Rissa tridactyla","27ed0cf5-42c8-47d1-ab28-34a82f9de19b","Rissa tridactyla",2020
"HumanObservation",2023,70.2147339068,31.118619278,"2023-06-23T15:16:00+02:00",NA,"Fratercula arctica","2801a9d1-f858-4a88-80fb-d74f91d2f4d0","Fratercula arctica",2020
"HumanObservation",2023,70.3102349237,31.1723880959,"2023-06-29T12:28:00+02:00",NA,"Fratercula arctica","280db6c4-81e9-4c91-bf0a-a790949b13bc","Fratercula arctica",2020
"HumanObservation",2023,69.9225739722,31.9849269722,"2023-08-14T12:56:46+03:00",NA,"Rissa tridactyla","281bad65-d5cc-425c-9c63-b7db9aac75a4","Rissa tridactyla",2020
"HumanObservation",2023,70.2077755794,31.0933793543,"2023-06-23T17:26:00+02:00",NA,"Rissa tridactyla","2826d797-8d03-4dc7-a666-6869919f86e1","Rissa tridactyla",2020
"HumanObservation",2023,71.0376606562,25.2946843948,"2023-07-28T18:19:45+02:00",NA,"Fratercula arctica","28939b3c-941e-4d9c-8c57-63f097dea67f","Fratercula arctica",2020
"HumanObservation",2023,70.2755963365,31.1590400235,"2023-06-23T16:45:00+02:00",NA,"Fratercula arctica","28c031cb-1f80-46f7-9074-6c74d079ea69","Fratercula arctica",2020
"HumanObservation",2023,71.1318911806,25.3861006309,"2023-07-14T12:50:00+02:00",NA,"Fratercula arctica","2916b8ee-66f9-4a7c-a4fe-2c59d3cbedbc","Fratercula arctica",2020
"HumanObservation",2023,66.5446575986,-18.0151560692,"2023-05-26T11:10:00+00:00",NA,"Rissa tridactyla","29211e4f-b1cb-488e-8fe1-e03bf6d3dc53","Rissa tridactyla",2020
"HumanObservation",2023,66.115159493,-17.3680421495,"2023-06-04T11:01:40+00:00",NA,"Fratercula arctica","29e329de-1642-4906-a0bc-24df01eddadf","Fratercula arctica",2020
"HumanObservation",2023,66.058082,-17.561646,"2023-05-11T15:00","1","Balaenoptera musculus","2a229f68-b230-4249-a537-6d17df8f1ef8","Balaenoptera musculus",2020
"HumanObservation",2023,71.161981143,25.2935508559,"2023-07-14T12:38:00+02:00",NA,"Fratercula arctica","2a81997b-d0d6-471b-a962-1eb29fbc0383","Fratercula arctica",2020
"HumanObservation",2023,59.8562584979,-1.2729751086,"2023-07-05T10:54:58+01:00",NA,"Fratercula arctica","2a949b03-f939-4f7e-9774-fdf3ea1fe1a5","Fratercula arctica",2020
"HumanObservation",2023,70.9685615752,25.2902856982,"2023-07-17T09:52:00+02:00",NA,"Fratercula arctica","2b3f6b37-2447-483c-b9fd-99d67f377dae","Fratercula arctica",2020
"HumanObservation",2023,78.15,21.53,"2023-07-07T09:56:00+02:00",NA,"Rissa tridactyla","2c3063b0-e29e-41f8-a857-eb94de8518cc","Rissa tridactyla",2020
"HumanObservation",2023,79.3631126181,20.75753254,"2023-07-06T09:35:00+02:00",NA,"Rissa tridactyla","2c6f603a-4715-40c0-be70-ec233cc96136","Rissa tridactyla",2020
"HumanObservation",2023,70.3452464958,31.0789438809,"2023-06-23T17:28:00+02:00",NA,"Rissa tridactyla","2c9427af-496a-496c-ac12-6ff59d87c9eb","Rissa tridactyla",2020
"HumanObservation",2023,70.3843665415,31.1292773728,"2023-06-23T17:01:00+02:00",NA,"Fratercula arctica","2cb88a13-5c58-4066-bf9b-edff492a0878","Fratercula arctica",2020
"HumanObservation",2023,65.5010329914,-24.5283722608,"2023-06-30",NA,"Fratercula arctica","2cca35fd-52b9-48fb-bb76-7bf411f84d7c","Fratercula arctica",2020
"HumanObservation",2023,70.2706386545,31.0296303213,"2023-06-23T15:35:00+02:00",NA,"Fratercula arctica","2cedf0fb-47a7-454a-b3d4-0c764bdac900","Fratercula arctica",2020
"HumanObservation",2023,68.9347300925,15.0732431809,"2023-08-11T12:30:26+02:00",NA,"Rissa tridactyla","2cf08118-eac0-4c01-a585-d1207e0f93f3","Rissa tridactyla",2020
"HumanObservation",2023,70.2679325749,31.0064500954,"2023-06-23T15:29:00+02:00",NA,"Fratercula arctica","2d04979e-ceb4-4c68-95d1-886ce91decb1","Fratercula arctica",2020
"HumanObservation",2023,79.6535168135,12.902500145,"2023-09-09T15:52:00+02:00",NA,"Rissa tridactyla","2d4c8d91-a487-4a70-ba71-8ced9c34ee09","Rissa tridactyla",2020
"HumanObservation",2023,70.3591229635,31.0792866043,"2023-07-10T09:56:00+02:00",NA,"Fratercula arctica","2e292c66-8069-4f5d-947e-4bccb3fd7a3c","Fratercula arctica",2020
"HumanObservation",2023,63.4046966667,-19.1019278333,"2023-08-17T16:43:04+00:00",NA,"Fratercula arctica","2e2bf9fa-82c7-4ac6-a699-374ebadd6f8d","Fratercula arctica",2020
"HumanObservation",2023,66.0535244806,-22.8295140713,"2023-07-24T13:17:57+00:00",NA,"Fratercula arctica","2e395ca2-2cd6-4d64-a85c-58cbe1e1e6cb","Fratercula arctica",2020
"HumanObservation",2023,57.1573971667,9.0234,"2023-05-20T19:37:52+02:00",NA,"Rissa tridactyla","2e420ec2-d2ba-43a1-bff8-cc32545efc58","Rissa tridactyla",2020
"HumanObservation",2023,69.8140832315,23.1222797443,"2023-06-09",NA,"Rissa tridactyla","2e56d90c-1e66-45c5-9756-8b1fa6d18411","Rissa tridactyla",2020
"HumanObservation",2023,62.1635762058,-7.2231053128,"2023-05-29T09:32:54+01:00",NA,"Fratercula arctica","2ecf777a-7c76-489d-9d1f-30e09da5f105","Fratercula arctica",2020
"HumanObservation",2023,70.2574993781,31.1431199036,"2023-03-24T12:25:00+01:00",NA,"Fratercula arctica","2f127baa-6bff-4f3c-96ce-8db97103307c","Fratercula arctica",2020
"HumanObservation",2023,69.2988008484,15.972276316,"2023-08-09T18:41:47+02:00",NA,"Fratercula arctica","2f85b5c5-d27c-4e41-9683-f47265498fed","Fratercula arctica",2020
"HumanObservation",2023,70.287912632,31.0853595697,"2023-06-23T14:52:00+02:00",NA,"Rissa tridactyla","303b54a0-1d50-4348-b326-8ea8ff35ff24","Rissa tridactyla",2020
"HumanObservation",2023,63.3969343641,-20.2975642711,"2023-07-03T15:18:00+00:00",NA,"Fratercula arctica","305c345b-9b4e-43e5-b85e-0bc7553bdb58","Fratercula arctica",2020
"HumanObservation",2023,63.404745,-20.28516,"2023-06-13T11:01:00+00:00",NA,"Rissa tridactyla","308bc5de-47db-4835-8497-d89c1548b37c","Rissa tridactyla",2020
"HumanObservation",2023,79.5151636325,19.2432256043,"2023-09-20T14:52:56+02:00",NA,"Rissa tridactyla","3112e63c-b73a-42b3-9166-d44813796dac","Rissa tridactyla",2020
"HumanObservation",2023,70.216644168,31.1116259763,"2023-06-23T17:40:00+02:00",NA,"Rissa tridactyla","318825fa-d422-412c-b858-728a3dd2cbfa","Rissa tridactyla",2020
"HumanObservation",2023,64.0821642708,-22.6886244739,"2023-07-17T08:13:00+00:00",NA,"Rissa tridactyla","31d54647-9fa7-4b2a-a08a-6a73c9169612","Rissa tridactyla",2020
"HumanObservation",2023,63.4069552783,-20.2694397217,"2023-07-24T20:46:00+00:00",NA,"Rissa tridactyla","320676d0-21d3-472c-8ed6-6fd65dc5da1e","Rissa tridactyla",2020
"HumanObservation",2023,65.502340613,-24.5316578477,"2023-06-01T11:28:00+00:00",NA,"Fratercula arctica","320912f0-2eb6-4be4-af47-27010d3183d5","Fratercula arctica",2020
"HumanObservation",2023,65.5000216688,-24.5269292599,"2023-06-21T11:54:00+00:00",NA,"Rissa tridactyla","323f5620-9928-4b5f-9f93-9bf3c2b30c47","Rissa tridactyla",2020
"HumanObservation",2023,62.1026057668,-7.6613796875,"2023-06-11T14:10:00+01:00",NA,"Fratercula arctica","32517cda-5b71-4f7d-a08b-aa37b74fcdd4","Fratercula arctica",2020
"HumanObservation",2023,79.633826917,27.7693501836,"2023-09-11T18:35:00+02:00",NA,"Balaenoptera physalus","32571eb2-24ce-466f-8359-c7d892aac79c","Balaenoptera physalus",2020
"HumanObservation",2023,77.7742052606,13.6560512502,"2023-06-21T20:14:00+02:00",NA,"Fratercula arctica","325b02bc-a675-4a3f-9227-dd09eb287acd","Fratercula arctica",2020
"HumanObservation",2023,70.2180938465,31.1954202663,"2023-06-23T15:25:00+02:00",NA,"Fratercula arctica","32a99603-0af5-4167-a9b3-9805f7153509","Fratercula arctica",2020
"HumanObservation",2023,64.0825402664,-22.6946661348,"2023-07-17T07:15:00+00:00",NA,"Fratercula arctica","32c2f028-b2df-46ed-bbb8-3ac48a8917ac","Fratercula arctica",2020
"HumanObservation",2023,70.3829891257,31.0421009191,"2023-06-23T17:26:00+02:00",NA,"Rissa tridactyla","3306b570-3218-4f39-98a5-79523a543cac","Rissa tridactyla",2020
"HumanObservation",2023,70.1447516154,28.9443473684,"2023-07-15T16:02:29+02:00",NA,"Rissa tridactyla","3317e8de-a7e6-475e-966f-214ad2d5e04d","Rissa tridactyla",2020
"HumanObservation",2023,58.9684,-2.7247,"2023-06-07T13:26:03",NA,"Balaenoptera physalus","336dc2d4-6494-4419-88a8-7bfb1d2f684f","Balaenoptera physalus",2020
"HumanObservation",2023,64.7353973,-23.775135,"2023-07-07T09:31:00+00:00",NA,"Rissa tridactyla","33756572-3abf-429d-810f-8064a8a22580","Rissa tridactyla",2020
"HumanObservation",2023,64.9336987189,-23.5104824562,"2023-05-28T12:02:00+00:00",NA,"Rissa tridactyla","344ea27e-8d9c-48f3-861d-cf157c5344cc","Rissa tridactyla",2020
"HumanObservation",2023,64.1720867996,-21.9673045725,"2023-06-01T13:43:49+00:00",NA,"Fratercula arctica","3497cbdd-cb98-4053-9680-237085267c32","Fratercula arctica",2020
"HumanObservation",2023,63.4018466667,-19.1226945,"2023-07-06T03:17:13+00:00",NA,"Fratercula arctica","34e6fb1a-cf4d-496e-a64a-c34c14bdfee1","Fratercula arctica",2020
"HumanObservation",2023,63.40353,-20.287345,"2023-06-26T15:11:56+00:00",NA,"Fratercula arctica","34e78be7-1529-4362-a33c-e330accc186f","Fratercula arctica",2020
"HumanObservation",2023,67.9548748493,12.9470719721,"2023-07-03T15:47:43+02:00",NA,"Rissa tridactyla","35aa8f2f-1a10-421e-8090-99d0b80e71a4","Rissa tridactyla",2020
"HumanObservation",2023,70.2334917621,31.1287260462,"2023-06-23T16:47:00+02:00",NA,"Rissa tridactyla","360a9712-79cf-48c8-9833-2ca2ce6ac2a2","Rissa tridactyla",2020
"HumanObservation",2023,64.895504814,-23.702979196,"2023-05-30T19:51:00+00:00",NA,"Rissa tridactyla","36260fe6-0773-4c69-9fc3-3244edfdd851","Rissa tridactyla",2020
"HumanObservation",2023,66.534895555,-18.0016413883,"2023-07-20T14:41:00+00:00",NA,"Fratercula arctica","3649be45-6da7-474e-92b6-29fec9dd71bd","Fratercula arctica",2020
"HumanObservation",2023,63.4290268943,-20.2800484858,"2023-07-24T21:56:00+00:00",NA,"Fratercula arctica","36b2ba41-8e36-4baa-9af3-491c2c01ec1a","Fratercula arctica",2020
"HumanObservation",2023,77.0224114728,15.8917146557,"2023-06-22T14:36:00+02:00",NA,"Rissa tridactyla","3764a3fb-ceb4-4af0-8b2c-c27ef581776b","Rissa tridactyla",2020
"HumanObservation",2023,78.252506,14.743652,"2023-08-17T18:21:47","1","Balaenoptera physalus","381e2f13-9780-41fe-9e6a-aee3e42293e2","Balaenoptera physalus",2020
"HumanObservation",2023,70.3411366506,31.0671207229,"2023-06-23T16:40:00+02:00",NA,"Fratercula arctica","382004b4-79c8-43f4-b748-2fa68285c662","Fratercula arctica",2020
"HumanObservation",2023,70.214252564,31.0469218471,"2023-06-23T16:54:00+02:00",NA,"Fratercula arctica","3829ff05-da26-479a-99b3-d871af0b6545","Fratercula arctica",2020
"HumanObservation",2023,69.7202994004,30.7966769925,"2023-06-22T13:00:05+02:00",NA,"Rissa tridactyla","38418625-a850-4092-b382-62ba0d4abf92","Rissa tridactyla",2020
"HumanObservation",2023,78.122438,13.291009,"2023-07-13T15:05:00+02:00",NA,"Rissa tridactyla","38d111de-593d-4cd4-a4ed-8189d2797465","Rissa tridactyla",2020
"HumanObservation",2023,61.773371,-6.804691,"2023-07-10T20:05:23+01:00",NA,"Fratercula arctica","38f5ceab-5b65-46c3-94f0-cf23b1335940","Fratercula arctica",2020
"HumanObservation",2023,79.529635029,12.435771214,"2023-09-09T11:59:00+02:00",NA,"Rissa tridactyla","3901dbf0-04fd-4b5e-a49d-ff29b5b13801","Rissa tridactyla",2020
"HumanObservation",2023,78.085,11.811667,"2023-06-06T22:00:24","1","Balaenoptera musculus","39581ae6-ec8e-4aff-ac1e-07d8b94d4ec8","Balaenoptera musculus",2020
"HumanObservation",2023,62.1024755,-7.66083331,"2023-05-17T12:36:32+01:00",NA,"Fratercula arctica","39640ebc-856a-47b2-bb86-964bbc761d32","Fratercula arctica",2020
"HumanObservation",2023,64.7677192139,-23.6164738611,"2023-06-02T13:24:15+00:00",NA,"Rissa tridactyla","3997ed48-469b-42d5-8573-7e0a2f779e21","Rissa tridactyla",2020
"HumanObservation",2023,78.2667171042,21.9200848138,"2023-09-12T10:38:00+02:00",NA,"Rissa tridactyla","39e4086a-cf18-4c8f-b86d-29183d19f25a","Rissa tridactyla",2020
"HumanObservation",2023,70.2179568958,31.0577961827,"2023-06-23T17:39:00+02:00",NA,"Rissa tridactyla","3a50502b-4160-433c-970a-02b582721ff6","Rissa tridactyla",2020
"HumanObservation",2023,77.55303846,15.0649732563,"2023-06-21T08:46:00+02:00",NA,"Rissa tridactyla","3a5d09d4-aa47-4796-842f-b1c6c3ab86aa","Rissa tridactyla",2020
"HumanObservation",2023,65.5420700764,-13.7545316944,"2023-06-05T16:43:00+00:00",NA,"Fratercula arctica","3ad6eba9-29b8-402a-a14e-a6e9fd5f4e6d","Fratercula arctica",2020
"HumanObservation",2023,70.3713412926,31.0430980233,"2023-06-23T16:35:00+02:00",NA,"Fratercula arctica","3ae734e2-bfe9-48f5-99f5-3a35b3a44646","Fratercula arctica",2020
"HumanObservation",2023,64.0902424974,-21.9300654174,"2023-07-03T16:41:00+00:00",NA,"Fratercula arctica","3b1d160b-ef38-40dc-9ada-1f8b90da9452","Fratercula arctica",2020
"HumanObservation",2023,65.5428486472,-13.7588341813,"2023-06-04T09:28:00+00:00",NA,"Fratercula arctica","3ba4b7e1-e057-4afb-babe-89afd6a36b81","Fratercula arctica",2020
"HumanObservation",2023,66.0527361402,-22.8321939334,"2023-08-19",NA,"Fratercula arctica","3bf5a93f-745a-4b95-97f9-0b3e2ae44abe","Fratercula arctica",2020
"HumanObservation",2023,70.361942315,31.1046040806,"2023-06-23T15:25:00+02:00",NA,"Fratercula arctica","3c8e88b1-1d44-40e5-8dae-3d6d6414c6b7","Fratercula arctica",2020
"HumanObservation",2023,70.3356875128,31.1519177947,"2023-06-23T15:07:00+02:00",NA,"Fratercula arctica","3c9af811-6b9c-4c48-8a59-82f9dd74b68f","Fratercula arctica",2020
"HumanObservation",2023,63.4995591303,-20.1493648591,"2023-07-24T12:01:00+00:00",NA,"Fratercula arctica","3cc196b3-c467-4405-9e03-5438465ca4b7","Fratercula arctica",2020
"HumanObservation",2023,64.5778595686,-14.8087170373,"2023-09-13T17:30:00+00:00",NA,"Fratercula arctica","3cf67f3b-7569-4f2e-9c19-d3d8f723a476","Fratercula arctica",2020
"HumanObservation",2023,66.076667,-17.55,"2023-03-04","1","Balaenoptera musculus","3cfd6a36-84ce-407f-827e-7d41afaa3b89","Balaenoptera musculus",2020
"HumanObservation",2023,66.1145076382,-17.3678318201,"2023-05-13T11:45:44+00:00",NA,"Fratercula arctica","3d54c8f8-2bb6-4515-b01c-f0b87f7f09bd","Fratercula arctica",2020
"HumanObservation",2023,70.3309420455,31.0229517753,"2023-06-23T16:20:00+02:00",NA,"Fratercula arctica","3dc4df01-8167-427b-b617-ddd50bc65472","Fratercula arctica",2020
"HumanObservation",2023,79.5467645068,10.9635141142,"2023-06-18T09:58:00+02:00",NA,"Rissa tridactyla","3e06d9d3-6cb7-480a-969b-6d91cde2414c","Rissa tridactyla",2020
"HumanObservation",2023,70.2572162858,31.0214638382,"2023-06-23T16:51:00+02:00",NA,"Fratercula arctica","3e69cb7e-c159-4189-a68b-db647531daa2","Fratercula arctica",2020
"HumanObservation",2023,66.5389469398,-18.0132410095,"2023-07-20T13:17:00+00:00",NA,"Fratercula arctica","3e7062c0-23c1-4440-97d5-4fb8c6b04f0b","Fratercula arctica",2020
"HumanObservation",2023,66.0475611667,-22.8270916667,"2023-07-23T11:08:52+00:00",NA,"Fratercula arctica","3e9c1626-afab-4752-8105-bd155af666d6","Fratercula arctica",2020
"HumanObservation",2023,79.1212197222,11.8952380556,"2023-06-23T14:34:00+02:00",NA,"Rissa tridactyla","3ef2f891-23d9-4474-9a3e-b7cd856ed46d","Rissa tridactyla",2020
"HumanObservation",2023,65.5018133333,-24.5304866667,"2023-06-26T21:32:44+00:00",NA,"Fratercula arctica","3f7c6786-ea33-4805-8c21-1400609735b3","Fratercula arctica",2020
"HumanObservation",2023,79.3125916667,11.6363033333,"2023-07-13T14:14:10+02:00",NA,"Rissa tridactyla","3f8960ec-9878-45c0-89ee-b919cc4b234a","Rissa tridactyla",2020
"HumanObservation",2023,69.7013794253,18.8168364236,"2023-07-29T11:29:10+02:00",NA,"Rissa tridactyla","3fa21837-ce48-4041-a828-811f667191d5","Rissa tridactyla",2020
"HumanObservation",2023,67.9682467355,13.0389285872,"2023-07-30T14:37:29+02:00",NA,"Rissa tridactyla","3fa44d79-cb00-4f02-9b8f-090c6834033a","Rissa tridactyla",2020
"HumanObservation",2023,70.3484825273,31.0312280712,"2023-06-23T16:57:00+02:00",NA,"Rissa tridactyla","40196589-2661-4fe7-96a5-9af597e68cc8","Rissa tridactyla",2020
"HumanObservation",2023,65.2355552266,-22.8991670675,"2023-06-28T07:47:00+00:00",NA,"Rissa tridactyla","4061a541-c274-4c3a-b09c-eb26d9943fa8","Rissa tridactyla",2020
"HumanObservation",2023,63.4256187971,-19.1828657478,"2023-06-01T06:23:00+00:00",NA,"Fratercula arctica","40697a99-715e-40f7-8e9a-22cbddbef6c5","Fratercula arctica",2020
"HumanObservation",2023,80.104321553,31.1441032821,"2023-09-11T07:37:00+02:00",NA,"Rissa tridactyla","407131d9-663f-4d07-9edf-0c8e77911460","Rissa tridactyla",2020
"HumanObservation",2023,79.1182828666,11.8909650746,"2023-06-01T15:36:00+02:00",NA,"Fratercula arctica","40a959ec-9aa8-4f44-a1ba-48d55b65f7fa","Fratercula arctica",2020
"HumanObservation",2023,66.1361665992,-22.8383848071,"2023-08-11T13:33:00+00:00",NA,"Fratercula arctica","40b9229f-f454-4c28-b040-2991dfcdfcf1","Fratercula arctica",2020
"HumanObservation",2023,64.0845596244,-22.6901419462,"2023-07-17T07:54:00+00:00",NA,"Rissa tridactyla","40d21012-861b-4f3b-bc26-ac94a27679c8","Rissa tridactyla",2020
"HumanObservation",2023,76.7623498134,-6.5454234541,"2023-08-24T09:36:00+00:00",NA,"Balaenoptera physalus","40f91cab-7de4-456f-9068-5b4a42310917","Balaenoptera physalus",2020
"HumanObservation",2023,78.147691,13.331174,"2023-08-04T22:37:29","1","Balaenoptera musculus","41024e19-6d8b-44ff-b69c-d2cd12e6d718","Balaenoptera musculus",2020
"HumanObservation",2023,63.8270490762,-22.2126965225,"2023-06-11T15:53:46+00:00",NA,"Fratercula arctica","4174d7c0-aed5-47ca-8203-1dcc4c8e3ddd","Fratercula arctica",2020
"HumanObservation",2023,66.5634155273,-18.0180644989,"2023-06-18T13:37:33+00:00",NA,"Fratercula arctica","417fb599-720a-495e-9721-b7127bc97c6e","Fratercula arctica",2020
"HumanObservation",2023,70.389607,31.166621,"2023-05-10T10:29:09","1","Balaenoptera physalus","41aadab1-02a5-4598-9cfc-51c97a37a824","Balaenoptera physalus",2020
"HumanObservation",2023,66.548875,-18.0247666667,"2023-05-26T11:48:51+00:00",NA,"Fratercula arctica","41caae22-08a2-45e8-a236-a5a79cbe90b5","Fratercula arctica",2020
"HumanObservation",2023,79.8557280208,11.6543993774,"2023-07-04T16:42:00+02:00",NA,"Rissa tridactyla","421877be-ccbe-43be-8bf2-f5fba1b25983","Rissa tridactyla",2020
"HumanObservation",2023,63.40258,-19.1309971667,"2023-08-09T13:04:10+00:00",NA,"Fratercula arctica","422315a0-170f-4083-82b7-b99753cd4f50","Fratercula arctica",2020
"HumanObservation",2023,58.867175,-3.4681638889,"2023-09-10T09:27:00+01:00",NA,"Fratercula arctica","422b50ee-4ef2-4475-803f-7ce2c905c5ec","Fratercula arctica",2020
"HumanObservation",2023,66.0474861667,-22.8272633333,"2023-08-04T14:38:22+00:00",NA,"Fratercula arctica","42418e2a-a48e-4aae-8a0b-0a1ef7368103","Fratercula arctica",2020
"HumanObservation",2023,65.5023182632,-24.5313370779,"2023-07-23T16:08:01+00:00",NA,"Fratercula arctica","42720c4a-78fa-4e3e-a114-0b2de7bc7caa","Fratercula arctica",2020
"HumanObservation",2023,62.4067199648,5.4048103937,"2023-07-21T22:04:00+02:00",NA,"Fratercula arctica","4303b5e6-0094-41f3-92b0-6f91a510b9ec","Fratercula arctica",2020
"HumanObservation",2023,78.3200630805,11.1852633615,"2023-06-29T22:09:00+02:00",NA,"Balaenoptera physalus","43b68eed-2f67-4092-a201-38f2161a24d7","Balaenoptera physalus",2020
"HumanObservation",2023,77.5116423325,14.5942713495,"2023-06-13T13:35:00+02:00",NA,"Rissa tridactyla","43ea180a-ea40-4fbf-9c3c-7c0964f16f03","Rissa tridactyla",2020
"HumanObservation",2023,59.1369471667,-3.3394883333,"2023-06-16T13:29:05+01:00",NA,"Fratercula arctica","43ff13ff-48cf-4549-849a-79dce558a249","Fratercula arctica",2020
"HumanObservation",2023,70.3722428084,31.0679278961,"2023-03-24T11:30:00+01:00",NA,"Rissa tridactyla","44072069-5bab-4d83-aa0d-6ce8c14154a0","Rissa tridactyla",2020
"HumanObservation",2023,78.527019933,16.0211159033,"2023-06-15T16:11:00+02:00",NA,"Fratercula arctica","44229d24-b654-46c5-a7d8-cd84e4dbf1bb","Fratercula arctica",2020
"HumanObservation",2023,66.5282372217,-17.992494445,"2023-07-20T14:09:00+00:00",NA,"Fratercula arctica","443c00dc-647e-4160-b94e-c3939cafe699","Fratercula arctica",2020
"HumanObservation",2023,67.8468784377,13.0083921423,"2023-07-18T19:51:00+02:00",NA,"Balaenoptera physalus","4471aa53-8f6a-44d8-8c83-a7e8c1ca05b0","Balaenoptera physalus",2020
"HumanObservation",2023,66.5446575986,-18.0151560692,"2023-05-26T11:28:00+00:00",NA,"Fratercula arctica","447ba3c0-6ef3-468c-bc0d-bd17a523a0c2","Fratercula arctica",2020
