taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:369541	NCBI:txid257563	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369542	NCBI:txid31485	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369543	NCBI:txid1204432	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369545	NCBI:txid44417	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369546	NCBI:txid169789	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369548	NCBI:txid200547	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369553	NCBI:txid35172	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369554	NCBI:txid189633	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369555	NCBI:txid536615	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369557	NCBI:txid82262	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369560	NCBI:txid282352	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369567	NCBI:txid332490	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369570	NCBI:txid268565	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369571	NCBI:txid118262	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369572	NCBI:txid239143	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369575	NCBI:txid169783	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369576	NCBI:txid146775	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369578	NCBI:txid81597	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369579	NCBI:txid670094	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369587	NCBI:txid2546160	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369590	NCBI:txid672022	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369596	NCBI:txid268563	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369597	NCBI:txid2008678	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369599	NCBI:txid368083	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369600	NCBI:txid91051	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369601	NCBI:txid375991	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369605	NCBI:txid299330	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369606	NCBI:txid1917028	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369607	NCBI:txid169785	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369609	NCBI:txid1233105	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369610	NCBI:txid105408	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369616	NCBI:txid461180	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369617	NCBI:txid31420	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369619	NCBI:txid2336741	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369621	NCBI:txid173549	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369622	NCBI:txid2008681	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369625	NCBI:txid257604	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369629	NCBI:txid39627	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369630	NCBI:txid259826	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369631	NCBI:txid128536	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369635	NCBI:txid2005746	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369637	NCBI:txid439552	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369640	NCBI:txid173451	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369640	NCBI:txid465239	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369643	NCBI:txid405570	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369648	NCBI:txid42015	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369649	NCBI:txid286006	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369651	NCBI:txid42801	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369652	NCBI:txid81602	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369658	NCBI:txid304582	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369661	NCBI:txid81604	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369667	NCBI:txid41685	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369670	NCBI:txid710538	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369671	NCBI:txid796369	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369672	NCBI:txid502722	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369673	NCBI:txid2267647	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369677	NCBI:txid1197751	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369680	NCBI:txid42018	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369683	NCBI:txid2823	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369684	NCBI:txid257576	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369685	NCBI:txid81608	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369688	NCBI:txid172668	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369694	NCBI:txid2823492	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369698	NCBI:txid375453	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369699	NCBI:txid42479	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369704	NCBI:txid131063	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369707	NCBI:txid67808	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369717	NCBI:txid219615	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369721	NCBI:txid189651	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369729	NCBI:txid2509199	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369730	NCBI:txid27941	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369732	NCBI:txid2567907	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369734	NCBI:txid169779	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369737	NCBI:txid131067	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369737	NCBI:txid2886642	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369739	NCBI:txid259824	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369741	NCBI:txid326258	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369742	NCBI:txid448034	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369746	NCBI:txid87153	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369748	NCBI:txid110458	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369750	NCBI:txid1308467	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369752	NCBI:txid131069	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369757	NCBI:txid332494	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369758	NCBI:txid371973	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369759	NCBI:txid309739	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369761	NCBI:txid536896	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369762	NCBI:txid55461	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369767	NCBI:txid74102	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369768	NCBI:txid710540	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369769	NCBI:txid33393	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369772	NCBI:txid2794228	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369774	NCBI:txid200419	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369778	NCBI:txid87156	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369779	NCBI:txid257591	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369784	NCBI:txid142509	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369787	NCBI:txid191045	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369788	NCBI:txid128538	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369793	NCBI:txid123986	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369795	NCBI:txid536596	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369798	NCBI:txid168819	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369799	NCBI:txid645528	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369800	NCBI:txid408201	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369801	NCBI:txid233770	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369802	NCBI:txid1912919	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369804	NCBI:txid284065	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369806	NCBI:txid1108640	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369810	NCBI:txid217485	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369813	NCBI:txid1399954	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369816	NCBI:txid3174	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369818	NCBI:txid142511	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369820	NCBI:txid442729	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369824	NCBI:txid590121	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369827	NCBI:txid282356	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369829	NCBI:txid159724	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369831	NCBI:txid31418	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369833	NCBI:txid680464	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369835	NCBI:txid81612	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369837	NCBI:txid169787	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369841	NCBI:txid1653391	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369846	NCBI:txid48961	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369849	NCBI:txid157013	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369850	NCBI:txid159726	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369851	NCBI:txid1917379	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369854	NCBI:txid158691	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369855	NCBI:txid74819	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369856	NCBI:txid2875248	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369860	NCBI:txid998123	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369861	NCBI:txid180118	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369864	NCBI:txid339607	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369865	NCBI:txid464688	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369866	NCBI:txid1510619	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369868	NCBI:txid261723	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369869	NCBI:txid354440	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369875	NCBI:txid48956	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369876	NCBI:txid3073863	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369878	NCBI:txid29228	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369879	NCBI:txid1917369	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369880	NCBI:txid2742492	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369883	NCBI:txid1917068	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369884	NCBI:txid31473	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369890	NCBI:txid88425	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369891	NCBI:txid658121	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369892	NCBI:txid753364	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369896	NCBI:txid296675	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369897	NCBI:txid371976	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369901	NCBI:txid53054	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369903	NCBI:txid110470	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369906	NCBI:txid217210	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369907	NCBI:txid2565773	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369908	NCBI:txid491933	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369909	NCBI:txid1827019	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369911	NCBI:txid38381	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369914	NCBI:txid536602	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369918	NCBI:txid74100	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369919	NCBI:txid42022	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369920	NCBI:txid257584	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369921	NCBI:txid194695	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369923	NCBI:txid235168	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369928	NCBI:txid2008707	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369932	NCBI:txid1501374	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369933	NCBI:txid41682	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369942	NCBI:txid1628734	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369943	NCBI:txid320439	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369944	NCBI:txid159597	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369951	NCBI:txid258580	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369953	NCBI:txid590123	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369954	NCBI:txid35194	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369955	NCBI:txid257606	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369956	NCBI:txid97152	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369959	NCBI:txid508040	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369965	NCBI:txid237293	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369967	NCBI:txid116067	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369968	NCBI:txid158705	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369969	NCBI:txid38361	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369971	NCBI:txid142515	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369972	NCBI:txid33413	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369975	NCBI:txid38337	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369978	NCBI:txid2725881	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369979	NCBI:txid141640	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369980	NCBI:txid157002	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369982	NCBI:txid176238	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369984	NCBI:txid470589	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369985	NCBI:txid83952	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369987	NCBI:txid1986107	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369992	NCBI:txid158707	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369995	NCBI:txid417196	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369996	NCBI:txid35860	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369997	NCBI:txid268577	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369998	NCBI:txid158709	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:369999	NCBI:txid1548135	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370000	NCBI:txid3158	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370001	NCBI:txid35678	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370002	NCBI:txid50952	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370003	NCBI:txid998127	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370004	NCBI:txid2925474	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370004	NCBI:txid2726025	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370005	NCBI:txid87158	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370007	NCBI:txid998129	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370008	NCBI:txid2006981	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370011	NCBI:txid461190	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370013	NCBI:txid38550	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370015	NCBI:txid2567751	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370019	NCBI:txid124429	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370022	NCBI:txid243267	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370027	NCBI:txid158711	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370030	NCBI:txid2021640	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370041	NCBI:txid55485	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370042	NCBI:txid112067	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370044	NCBI:txid313578	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370046	NCBI:txid2025850	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370047	NCBI:txid244125	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370049	NCBI:txid157127	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370050	NCBI:txid172670	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370052	NCBI:txid367117	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370053	NCBI:txid162057	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370056	NCBI:txid1293581	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370057	NCBI:txid158655	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370058	NCBI:txid1282790	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370060	NCBI:txid179282	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370064	NCBI:txid309361	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370066	NCBI:txid121063	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370072	NCBI:txid1486888	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370074	NCBI:txid3132812	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370075	NCBI:txid2849060	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370080	NCBI:txid158659	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370081	NCBI:txid1917037	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370086	NCBI:txid133520	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370087	NCBI:txid231753	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370093	NCBI:txid105413	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370096	NCBI:txid3162	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370097	NCBI:txid110669	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370098	NCBI:txid156132	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370101	NCBI:txid189465	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370102	NCBI:txid155557	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370105	NCBI:txid326076	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370107	NCBI:txid1818108	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370108	NCBI:txid74378	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370110	NCBI:txid1501513	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370115	NCBI:txid370578	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370119	NCBI:txid158661	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370122	NCBI:txid320443	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370128	NCBI:txid2712947	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370131	NCBI:txid332482	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370133	NCBI:txid756397	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370135	NCBI:txid282339	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370136	NCBI:txid41879	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370140	NCBI:txid680462	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370141	NCBI:txid218450	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370143	NCBI:txid31493	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370144	NCBI:txid1398151	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370145	NCBI:txid41883	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370147	NCBI:txid367043	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370151	NCBI:txid2838900	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370152	NCBI:txid189435	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370153	NCBI:txid189437	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370155	NCBI:txid1975591	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370156	NCBI:txid3021330	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370157	NCBI:txid508193	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370158	NCBI:txid979662	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370159	NCBI:txid446135	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370160	NCBI:txid189643	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370165	NCBI:txid29240	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370166	NCBI:txid31495	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370170	NCBI:txid1960701	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370172	NCBI:txid189645	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370176	NCBI:txid42796	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370179	NCBI:txid98443	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370180	NCBI:txid508196	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370182	NCBI:txid499622	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370184	NCBI:txid262504	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370185	NCBI:txid228263	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370187	NCBI:txid54406	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370189	NCBI:txid158664	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:370197	NCBI:txid3189	"To Genbank"		ncbi	
